"股票代號","股票名稱","年月日","單月合併營收(千)","單月合併營收年成長(%)","單月合併營收月變動(%)","累計合併營收(千)","去年累計合併營收(千)","累計合併營收成長(%)","近12月累計合併營收(千)","近12月營收合併成長(%)"
1582,信錦,201710,704472,2.09,-13.02,7527514,7618416,-1.19,9032513,-1.2
1582,信錦,201711,695945,-5.81,-1.21,8223460,8357308,-1.6,8989566,-1.25
1582,信錦,201712,643268,-16.03,-7.57,8870758,9138485,-2.93,8870758,-2.93
1582,信錦,201801,712489,14.55,10.76,712489,621992,14.55,8957223,-0.42
1582,信錦,201802,451540,-25.16,-36.62,1164029,1225350,-5,8805406,-3.35
1582,信錦,201803,722317,-12.65,59.97,1891344,2053905,-7.91,8700844,-4.69
1582,信錦,201804,739821,-1.63,2.42,2626167,2804330,-6.35,8688564,-4.71
1582,信錦,201805,774713,-4.49,4.72,3400880,3615444,-5.93,8652163,-5.41
1583,程泰,201707,580500,14.74,-17.8,3986189,3518202,13.3,6952770,8.72
1583,程泰,201708,698383,20.43,20.31,4684572,4098129,14.31,7071227,10.03
1583,程泰,201709,729152,35,4.41,5413724,4638243,16.72,7260265,12.71
1583,程泰,201710,674870,25.4,-7.44,6088594,5176426,17.62,7396952,16.12
1583,程泰,201711,746216,34.76,10.57,6834810,5730158,19.28,7589436,19.13
1583,程泰,201712,743674,-1.45,-0.34,7578484,6484780,16.87,7578484,16.87
1583,程泰,201801,650360,41.98,-12.55,650360,458049,41.98,7770799,20.48
1583,程泰,201802,462318,-9.44,-28.91,1112678,968552,14.88,7722614,16.94
1583,程泰,201803,814518,32,76.18,1935315,1585593,22.06,7920087,17.89
1583,程泰,201804,820702,60.95,0.76,2756017,2095499,31.52,8230883,22.73
1583,程泰,201805,707595,17.15,-13.78,3463612,2699519,28.3,8334458,23.95
